id,name,descr,aliases
WMPID1223,Susan Wild,Susan Wild is a Democratic candidate for the 7th District of Pennsylvania.,Susan Wild|Wild|Susan Wild's|Wild's|SUSAN WILD|WILD|SUSAN WILD'S|WILD'S
WMPID1225,Guy Reschenthaler,Guy Reschenthaler is a Republican candidate for the 14th District of Pennsylvania.,Guy Reschenthaler|Reschenthaler|Guy Reschenthaler's|Reschenthaler's|GUY RESCHENTHALER|RESCHENTHALER|GUY RESCHENTHALER'S|RESCHENTHALER'S
WMPID1228,William Timmons,William Timmons is a Republican candidate for the 4th District of South Carolina.,William Timmons|Timmons|William Timmons'|Timmons'|WILLIAM TIMMONS|TIMMONS|WILLIAM TIMMONS'|TIMMONS'
WMPID1229,Ralph Norman,Ralph Norman is a Republican candidate for the 5th District of South Carolina.,Ralph Norman|Norman|Ralph Norman's|Norman's|RALPH NORMAN|NORMAN|RALPH NORMAN'S|NORMAN'S
WMPID1230,Larry Guy Hammond,Larry Guy Hammond is a 3rd party candidate for the 7th District of South Carolina.,Larry Guy Hammond|Hammond|Larry Guy Hammond's|Hammond's|LARRY GUY HAMMOND|HAMMOND|LARRY GUY HAMMOND'S|HAMMOND'S
WMPID1231,Dusty Johnson,Dusty Johnson is a Republican candidate for the 0th District of South Dakota.,Dusty Johnson|Johnson|Dusty Johnson's|Johnson's|DUSTY JOHNSON|JOHNSON|DUSTY JOHNSON'S|JOHNSON'S
WMPID1232,Tim Burchett,Tim Burchett is a Republican candidate for the 2nd District of Tennessee.,Tim Burchett|Burchett|Tim Burchett's|Burchett's|TIM BURCHETT|BURCHETT|TIM BURCHETT'S|BURCHETT'S
WMPID1235,Christopher Monday,Christopher Monday is a 3rd party candidate for the 6th District of Tennessee.,Christopher Monday|Monday|Christopher Monday's|Monday's|CHRISTOPHER MONDAY|MONDAY|CHRISTOPHER MONDAY'S|MONDAY'S
WMPID1236,John Rose,John Rose is a Republican candidate for the 6th District of Tennessee.,John Rose|Rose|John Rose's|Rose's|JOHN ROSE|ROSE|JOHN ROSE'S|ROSE'S
WMPID1238,Mark Green,Mark Green is a Republican candidate for the 7th District of Tennessee.,Mark Green|Green|Mark Green's|Green's|MARK GREEN|GREEN|MARK GREEN'S|GREEN'S
WMPID1239,Charlotte Bergmann,Charlotte Bergmann is a Republican candidate for the 9th District of Tennessee.,Charlotte Bergmann|Bergmann|Charlotte Bergmann's|Bergmann's|CHARLOTTE BERGMANN|BERGMANN|CHARLOTTE BERGMANN'S|BERGMANN'S
WMPID1240,Dan Crenshaw,Dan Crenshaw is a Republican candidate for the 2nd District of Texas.,Dan Crenshaw|Crenshaw|Dan Crenshaw's|Crenshaw's|DAN CRENSHAW|CRENSHAW|DAN CRENSHAW'S|CRENSHAW'S
WMPID1242,Ken Ashby,Ken Ashby is a 3rd party candidate for the 33rd District of Texas.,Ken Ashby|Ashby|Ken Ashby's|Ashby's|KEN ASHBY|ASHBY|KEN ASHBY'S|ASHBY'S
WMPID1243,Lance Gooden,Lance Gooden is a Republican candidate for the 5th District of Texas.,Lance Gooden|Gooden|Lance Gooden's|Gooden's|LANCE GOODEN|GOODEN|LANCE GOODEN'S|GOODEN'S
WMPID1246,Lizzie Fletcher,Lizzie Fletcher is a Democratic candidate for the 7th District of Texas.,Lizzie Fletcher|Fletcher|Lizzie Fletcher's|Fletcher's|LIZZIE FLETCHER|FLETCHER|LIZZIE FLETCHER'S|FLETCHER'S
WMPID1248,Phil Kurtz,Phil Kurtz is a 3rd party candidate for the 18th District of Texas.,Phil Kurtz|Kurtz|Phil Kurtz's|Kurtz's|PHIL KURTZ|KURTZ|PHIL KURTZ'S|KURTZ'S
WMPID1251,Veronica Escobar,Veronica Escobar is a Democratic candidate for the 16th District of Texas.,Veronica Escobar|Escobar|Veronica Escobar's|Escobar's|VERONICA ESCOBAR|ESCOBAR|VERONICA ESCOBAR'S|ESCOBAR'S
WMPID1254,Chip Roy,Chip Roy is a Republican candidate for the 21st District of Texas.,Chip Roy|Roy|Chip Roy's|Roy's|CHIP ROY|ROY|CHIP ROY'S|ROY'S
WMPID1259,Michael Cloud,Michael Cloud is a Republican candidate for the 27th District of Texas.,Michael Cloud|Cloud|Michael Cloud's|Cloud's|MICHAEL CLOUD|CLOUD|MICHAEL CLOUD'S|CLOUD'S
WMPID1260,Ross Leone,Ross Leone is a 3rd party candidate for the 15th District of Texas.,Ross Leone|Leone|Ross Leone's|Leone's|ROSS LEONE|LEONE|ROSS LEONE'S|LEONE'S
WMPID1261,Sylvia Garcia,Sylvia Garcia is a Democratic candidate for the 29th District of Texas.,Sylvia Garcia|Garcia|Sylvia Garcia's|Garcia's|SYLVIA GARCIA|GARCIA|SYLVIA GARCIA'S|GARCIA'S
WMPID1263,Colin Allred,Colin Allred is a Democratic candidate for the 32nd District of Texas.,Colin Allred|Allred|Colin Allred's|Allred's|COLIN ALLRED|ALLRED|COLIN ALLRED'S|ALLRED'S
WMPID1264,John Curtis,John Curtis is a Republican candidate for the 3rd District of Utah.,John Curtis|Curtis|John Curtis'|Curtis'|JOHN CURTIS|CURTIS|JOHN CURTIS'|CURTIS'
WMPID1266,Rob Wittman,Rob Wittman is a Republican candidate for the 1st District of Virginia.,Rob Wittman|Wittman|Rob Wittman's|Wittman's|ROB WITTMAN|WITTMAN|ROB WITTMAN'S|WITTMAN'S
WMPID1267,Elaine Luria,Elaine Luria is a Democratic candidate for the 2nd District of Virginia.,Elaine Luria|Luria|Elaine Luria's|Luria's|ELAINE LURIA|LURIA|ELAINE LURIA'S|LURIA'S
WMPID1268,Ben Cline,Ben Cline is a Republican candidate for the 6th District of Virginia.,Ben Cline|Cline|Ben Cline's|Cline's|BEN CLINE|CLINE|BEN CLINE'S|CLINE'S
WMPID1269,Abigail Spanberger,Abigail Spanberger is a Democratic candidate for the 7th District of Virginia.,Abigail Spanberger|Spanberger|Abigail Spanberger's|Spanberger's|ABIGAIL SPANBERGER|SPANBERGER|ABIGAIL SPANBERGER'S|SPANBERGER'S
WMPID1270,Jennifer Wexton,Jennifer Wexton is a Democratic candidate for the 10th District of Virginia.,Jennifer Wexton|Wexton|Jennifer Wexton's|Wexton's|JENNIFER WEXTON|WEXTON|JENNIFER WEXTON'S|WEXTON'S
WMPID1271,Gerry Connolly,Gerry Connolly is a Democratic candidate for the 11th District of Virginia.,Gerry Connolly|Connolly|Gerry Connolly's|Connolly's|GERRY CONNOLLY|CONNOLLY|GERRY CONNOLLY'S|CONNOLLY'S
WMPID1273,Cris Ericson,Cris Ericson is a 3rd party Senate candidate in Vermont.,Cris Ericson|Ericson|Cris Ericson's|Ericson's|CRIS ERICSON|ERICSON|CRIS ERICSON'S|ERICSON'S
WMPID1280,Kim Schrier,Kim Schrier is a Democratic candidate for the 8th District of Washington.,Kim Schrier|Schrier|Kim Schrier's|Schrier's|KIM SCHRIER|SCHRIER|KIM SCHRIER'S|SCHRIER'S
WMPID1281,Bryan Steil,Bryan Steil is a Republican candidate for the 1st District of Wisconsin.,Bryan Steil|Steil|Bryan Steil's|Steil's|BRYAN STEIL|STEIL|BRYAN STEIL'S|STEIL'S
WMPID1283,Tim Rogers,Tim Rogers is a Republican candidate for the 4th District of Wisconsin.,Tim Rogers|Rogers|Tim Rogers'|Rogers'|TIM ROGERS|ROGERS|TIM ROGERS'|ROGERS'
WMPID1285,Carol Miller,Carol Miller is a Republican candidate for the 3rd District of West Virginia.,Carol Miller|Miller|Carol Miller's|Miller's|CAROL MILLER|MILLER|CAROL MILLER'S|MILLER'S
WMPID1289,Joe Biden,Joe Biden is the U.S. president.,Joe Biden|Biden|Joe Biden's|Biden's|JOE BIDEN|BIDEN|JOE BIDEN'S|BIDEN'S
WMPID1290,Donald Trump,Donald Trump is a former U.S. president.,Donald Trump|Trump|Donald Trump's|Trump's|DONALD TRUMP|TRUMP|DONALD TRUMP'S|TRUMP'S
WMPID1296,Tommy Tuberville,Tommy Tuberville is a Senator.,Tommy Tuberville|Tuberville|Tommy Tuberville's|Tuberville's|TOMMY TUBERVILLE|TUBERVILLE|TOMMY TUBERVILLE'S|TUBERVILLE'S
WMPID1299,John Boozman,John Boozman is a Republican Senate candidate in Arkansas.,John Boozman|Boozman|John Boozman's|Boozman's|JOHN BOOZMAN|BOOZMAN|JOHN BOOZMAN'S|BOOZMAN'S
WMPID1302,Mark Kelly,Mark Kelly is a Democratic Senate candidate in Arizona.,Mark Kelly|Mark|Mark Kelly's|Mark's|MARK KELLY|MARK|MARK KELLY'S|MARK'S
WMPID1304,Dianne Feinstein,Dianne Feinstein is a Senator.,Dianne Feinstein|Feinstein|Dianne Feinstein's|Feinstein's|DIANNE FEINSTEIN|FEINSTEIN|DIANNE FEINSTEIN'S|FEINSTEIN'S
WMPID1305,Michael Bennet,Michael Bennet is a Democratic Senate candidate in Colorado.,Michael Bennet|Bennet|Michael Bennet's|Bennet's|MICHAEL BENNET|BENNET|MICHAEL BENNET'S|BENNET'S
WMPID1307,John Hickenlooper,John Hickenlooper is a Senator.,John Hickenlooper|Hickenlooper|John Hickenlooper's|Hickenlooper's|JOHN HICKENLOOPER|HICKENLOOPER|JOHN HICKENLOOPER'S|HICKENLOOPER'S
WMPID1309,Joshua Rodriguez,Joshua Rodriguez is a 3rd party candidate for the 4th District of Colorado.,Joshua Rodriguez|Rodriguez|Joshua Rodriguez's|Rodriguez's|JOSHUA RODRIGUEZ|RODRIGUEZ|JOSHUA RODRIGUEZ'S|RODRIGUEZ'S
WMPID1315,Richard Blumenthal,Richard Blumenthal is a Democratic Senate candidate in Connecticut.,Richard Blumenthal|Blumenthal|Richard Blumenthal's|Blumenthal's|RICHARD BLUMENTHAL|BLUMENTHAL|RICHARD BLUMENTHAL'S|BLUMENTHAL'S
WMPID1316,Chris Coons,Chris Coons is a Senator.,Chris Coons|Coons|Chris Coons'|Coons'|CHRIS COONS|COONS|CHRIS COONS'|COONS'
WMPID1321,Marco Rubio,Marco Rubio is a Republican Senate candidate in Florida.,Marco Rubio|Rubio|Marco Rubio's|Rubio's|MARCO RUBIO|RUBIO|MARCO RUBIO'S|RUBIO'S
WMPID1330,Raphael Warnock,Raphael Warnock is a Democratic Senate candidate in Georgia.,Raphael Warnock|Warnock|Raphael Warnock's|Warnock's|RAPHAEL WARNOCK|WARNOCK|RAPHAEL WARNOCK'S|WARNOCK'S
WMPID1342,Chuck Grassley,Chuck Grassley is a Republican Senate candidate in Iowa.,Chuck Grassley|Grassley|Chuck Grassley's|Grassley's|CHUCK GRASSLEY|GRASSLEY|CHUCK GRASSLEY'S|GRASSLEY'S
WMPID1352,Jerry Moran,Jerry Moran is a Republican Senate candidate in Kansas.,Jerry Moran|Moran|Jerry Moran's|Moran's|JERRY MORAN|MORAN|JERRY MORAN'S|MORAN'S
WMPID1354,Roger Marshall,Roger Marshall is a Senator.,Roger Marshall|Marshall|Roger Marshall's|Marshall's|ROGER MARSHALL|MARSHALL|ROGER MARSHALL'S|MARSHALL'S
WMPID1357,Rand Paul,Rand Paul is a Republican Senate candidate in Kentucky.,Rand Paul|Paul|Rand Paul's|Paul's|RAND PAUL|PAUL|RAND PAUL'S|PAUL'S
WMPID1370,Xan John,Xan John is a 3rd party Senate candidate in Louisiana.,Xan John|John|Xan John's|John's|XAN JOHN|JOHN|XAN JOHN'S|JOHN'S
WMPID1383,Tiffany Bond,Tiffany Bond is a 3rd party candidate for the 2nd District of Maine.,Tiffany Bond|Bond|Tiffany Bond's|Bond's|TIFFANY BOND|BOND|TIFFANY BOND'S|BOND'S
WMPID1389,Roy Blunt,Roy Blunt is a Senator.,Roy Blunt|Blunt|Roy Blunt's|Blunt's|ROY BLUNT|BLUNT|ROY BLUNT'S|BLUNT'S
WMPID1396,Shannon Bray,Shannon Bray is a 3rd party Senate candidate in North Carolina.,Shannon Bray|Bray|Shannon Bray's|Bray's|SHANNON BRAY|BRAY|SHANNON BRAY'S|BRAY'S
WMPID1399,John Hoeven,John Hoeven is a Republican Senate candidate in North Dakota.,John Hoeven|Hoeven|John Hoeven's|Hoeven's|JOHN HOEVEN|HOEVEN|JOHN HOEVEN'S|HOEVEN'S
WMPID1401,Jeanne Shaheen,Jeanne Shaheen is a Senator.,Jeanne Shaheen|Shaheen|Jeanne Shaheen's|Shaheen's|JEANNE SHAHEEN|SHAHEEN|JEANNE SHAHEEN'S|SHAHEEN'S
WMPID1405,Don Bolduc,Don Bolduc is a Republican Senate candidate in New Hampshire.,Don Bolduc|Bolduc|Don Bolduc's|Bolduc's|DON BOLDUC|BOLDUC|DON BOLDUC'S|BOLDUC'S
WMPID1410,Veronica Fernandez,Veronica Fernandez is a 3rd party candidate for the 7th District of New Jersey.,Veronica Fernandez|Fernandez|Veronica Fernandez's|Fernandez's|VERONICA FERNANDEZ|FERNANDEZ|VERONICA FERNANDEZ'S|FERNANDEZ'S
WMPID1412,Ben Ray Lujan,Ben Ray Lujan is a Senator.,Ben Ray Lujan|Lujan|Ben Ray Lujan's|Lujan's|BEN RAY LUJAN|LUJAN|BEN RAY LUJAN'S|LUJAN'S
WMPID1415,Kirsten Gillibrand,Kirsten Gillibrand is a Senator.,Kirsten Gillibrand|Gillibrand|Kirsten Gillibrand's|Gillibrand's|KIRSTEN GILLIBRAND|GILLIBRAND|KIRSTEN GILLIBRAND'S|GILLIBRAND'S
WMPID1416,Rob Portman,Rob Portman is a Senator.,Rob Portman|Portman|Rob Portman's|Portman's|ROB PORTMAN|PORTMAN|ROB PORTMAN'S|PORTMAN'S
WMPID1421,Allen Waters,Allen Waters is a Republican candidate for the 1st District of Rhode Island.,Allen Waters|Waters|Allen Waters'|Waters'|ALLEN WATERS|WATERS|ALLEN WATERS'|WATERS'
WMPID1422,Lindsey Graham,Lindsey Graham is a Senator.,Lindsey Graham|Graham|Lindsey Graham's|Graham's|LINDSEY GRAHAM|GRAHAM|LINDSEY GRAHAM'S|GRAHAM'S
WMPID1428,Bill Hagerty,Bill Hagerty is a Senator.,Bill Hagerty|Hagerty|Bill Hagerty's|Hagerty's|BILL HAGERTY|HAGERTY|BILL HAGERTY'S|HAGERTY'S
WMPID1445,Mike Lee,Mike Lee is a Republican Senate candidate in Utah.,Mike Lee|Lee|Mike Lee's|Lee's|MIKE LEE|LEE|MIKE LEE'S|LEE'S
WMPID1450,Ron Johnson,Ron Johnson is a Republican Senate candidate in Wisconsin.,Ron Johnson|Johnson|Ron Johnson's|Johnson's|RON JOHNSON|JOHNSON|RON JOHNSON'S|JOHNSON'S
WMPID1451,Joe Manchin,Joe Manchin is a Senator.,Joe Manchin|Manchin|Joe Manchin's|Manchin's|JOE MANCHIN|MANCHIN|JOE MANCHIN'S|MANCHIN'S
WMPID1454,Cynthia Lummis,Cynthia Lummis is a Senator.,Cynthia Lummis|Lummis|Cynthia Lummis'|Lummis'|CYNTHIA LUMMIS|LUMMIS|CYNTHIA LUMMIS'|LUMMIS'
WMPID1456,Alex Padilla,Alex Padilla is a Democratic Senate candidate in California.,Alex Padilla|Padilla|Alex Padilla's|Padilla's|ALEX PADILLA|PADILLA|ALEX PADILLA'S|PADILLA'S
WMPID1457,Christopher Murphy,Christopher Murphy is a Senator.,Christopher Murphy|Murphy|Christopher Murphy's|Murphy's|CHRISTOPHER MURPHY|MURPHY|CHRISTOPHER MURPHY'S|MURPHY'S
WMPID1458,Mazie Hirono,Mazie Hirono is a Senator.,Mazie Hirono|Hirono|Mazie Hirono's|Hirono's|MAZIE HIRONO|HIRONO|MAZIE HIRONO'S|HIRONO'S
WMPID1459,Mitch McConnell,Mitch McConnell is a Senator.,Mitch McConnell|Mcconnell|Mitch McConnell's|Mcconnell's|MITCH MCCONNELL|MCCONNELL|MITCH MCCONNELL'S|MCCONNELL'S
WMPID1460,Elizabeth Warren,Elizabeth Warren is a Senator.,Elizabeth Warren|Warren|Elizabeth Warren's|Warren's|ELIZABETH WARREN|WARREN|ELIZABETH WARREN'S|WARREN'S
WMPID1461,Angus King,Angus King is a Senator.,Angus King|King|Angus King's|King's|ANGUS KING|KING|ANGUS KING'S|KING'S
WMPID1462,Steven Daines,Steven Daines is a Senator.,Steven Daines|Daines|Steven Daines'|Daines'|STEVEN DAINES|DAINES|STEVEN DAINES'|DAINES'
WMPID1463,Deb Fischer,Deb Fischer is a Senator.,Deb Fischer|Fischer|Deb Fischer's|Fischer's|DEB FISCHER|FISCHER|DEB FISCHER'S|FISCHER'S
WMPID1464,Martin Heinrich,Martin Heinrich is a Senator.,Martin Heinrich|Heinrich|Martin Heinrich's|Heinrich's|MARTIN HEINRICH|HEINRICH|MARTIN HEINRICH'S|HEINRICH'S
WMPID1465,John Thune,John Thune is a Republican Senate candidate in South Dakota.,John Thune|Thune|John Thune's|Thune's|JOHN THUNE|THUNE|JOHN THUNE'S|THUNE'S
WMPID1466,John Cornyn,John Cornyn is a Senator.,John Cornyn|Cornyn|John Cornyn's|Cornyn's|JOHN CORNYN|CORNYN|JOHN CORNYN'S|CORNYN'S
WMPID1467,Ted Cruz,Ted Cruz is a Senator.,Ted Cruz|Cruz|Ted Cruz's|Cruz's|TED CRUZ|CRUZ|TED CRUZ'S|CRUZ'S
WMPID1468,Tim Kaine,Tim Kaine is a Senator.,Tim Kaine|Kaine|Tim Kaine's|Kaine's|TIM KAINE|KAINE|TIM KAINE'S|KAINE'S
WMPID1469,Patty Murray,Patty Murray is a Democratic Senate candidate in Washington.,Patty Murray|Murray|Patty Murray's|Murray's|PATTY MURRAY|MURRAY|PATTY MURRAY'S|MURRAY'S
WMPID1470,Tammy Baldwin,Tammy Baldwin is a Senator.,Tammy Baldwin|Baldwin|Tammy Baldwin's|Baldwin's|TAMMY BALDWIN|BALDWIN|TAMMY BALDWIN'S|BALDWIN'S
WMPID1471,Lisa Murkowski,Lisa Murkowski is a Republican Senate candidate in Alaska.,Lisa Murkowski|Murkowski|Lisa Murkowski's|Murkowski's|LISA MURKOWSKI|MURKOWSKI|LISA MURKOWSKI'S|MURKOWSKI'S
WMPID1472,Dan Sullivan,Dan Sullivan is a Republican candidate for the 9th District of Massachusetts.,Dan Sullivan|Sullivan|Dan Sullivan's|Sullivan's|DAN SULLIVAN|SULLIVAN|DAN SULLIVAN'S|SULLIVAN'S
WMPID1473,Tom Cotton,Tom Cotton is a Senator.,Tom Cotton|Cotton|Tom Cotton's|Cotton's|TOM COTTON|COTTON|TOM COTTON'S|COTTON'S
WMPID1478,Brian Schatz,Brian Schatz is a Democratic Senate candidate in Hawaii.,Brian Schatz|Schatz|Brian Schatz's|Schatz's|BRIAN SCHATZ|SCHATZ|BRIAN SCHATZ'S|SCHATZ'S
WMPID1479,Joni Ernst,Joni Ernst is a Senator.,Joni Ernst|Ernst|Joni Ernst's|Ernst's|JONI ERNST|ERNST|JONI ERNST'S|ERNST'S
WMPID1481,John Kennedy,John Kennedy is a Republican Senate candidate in Louisiana.,John Kennedy|Kennedy|John Kennedy's|Kennedy's|JOHN KENNEDY|KENNEDY|JOHN KENNEDY'S|KENNEDY'S
WMPID1482,Bill Cassidy,Bill Cassidy is a Senator.,Bill Cassidy|Cassidy|Bill Cassidy's|Cassidy's|BILL CASSIDY|CASSIDY|BILL CASSIDY'S|CASSIDY'S
WMPID1483,Ed Markey,Ed Markey is a Senator.,Ed Markey|Markey|Ed Markey's|Markey's|ED MARKEY|MARKEY|ED MARKEY'S|MARKEY'S
WMPID1484,Gary Peters,Gary Peters is a Senator.,Gary Peters|Peters|Gary Peters'|Peters'|GARY PETERS|PETERS|GARY PETERS'|PETERS'
WMPID1485,Richard Burr,Richard Burr is a Senator.,Richard Burr|Burr|Richard Burr's|Burr's|RICHARD BURR|BURR|RICHARD BURR'S|BURR'S
WMPID1486,Thom Tillis,Thom Tillis is a Senator.,Thom Tillis|Tillis|Thom Tillis'|Tillis'|THOM TILLIS|TILLIS|THOM TILLIS'|TILLIS'
WMPID1487,Ben Sasse,Ben Sasse is a Senator.,Ben Sasse|Sasse|Ben Sasse's|Sasse's|BEN SASSE|SASSE|BEN SASSE'S|SASSE'S
WMPID1490,Cory Booker,Cory Booker is a Senator.,Cory Booker|Booker|Cory Booker's|Booker's|CORY BOOKER|BOOKER|CORY BOOKER'S|BOOKER'S
WMPID1491,James M Inhofe,James M Inhofe is a Senator.,James M Inhofe|Inhofe|James M Inhofe's|Inhofe's|JAMES M INHOFE|INHOFE|JAMES M INHOFE'S|INHOFE'S
WMPID1492,James Lankford,James Lankford is a Republican Senate candidate in Oklahoma.,James Lankford|Lankford|James Lankford's|Lankford's|JAMES LANKFORD|LANKFORD|JAMES LANKFORD'S|LANKFORD'S
WMPID1493,Jo Rae Perkins,Jo Rae Perkins is a Republican Senate candidate in Oregon.,Jo Rae Perkins|Perkins|Jo Rae Perkins'|Perkins'|JO RAE PERKINS|PERKINS|JO RAE PERKINS'|PERKINS'
WMPID1494,Patrick Toomey,Patrick Toomey is a Senator.,Patrick Toomey|Toomey|Patrick Toomey's|Toomey's|PATRICK TOOMEY|TOOMEY|PATRICK TOOMEY'S|TOOMEY'S
WMPID1495,Tim Scott,Tim Scott is a Republican Senate candidate in South Carolina.,Tim Scott|Scott|Tim Scott's|Scott's|TIM SCOTT|SCOTT|TIM SCOTT'S|SCOTT'S
WMPID1496,Mike Rounds,Mike Rounds is a Senator.,Mike Rounds|Rounds|Mike Rounds'|Rounds'|MIKE ROUNDS|ROUNDS|MIKE ROUNDS'|ROUNDS'
WMPID1498,Patrick Leahy,Patrick Leahy is a Senator.,Patrick Leahy|Leahy|Patrick Leahy's|Leahy's|PATRICK LEAHY|LEAHY|PATRICK LEAHY'S|LEAHY'S
WMPID1499,Bernard Sanders,Bernard Sanders is a Senator.,Bernard Sanders|Sanders|Bernard Sanders'|Sanders'|BERNARD SANDERS|SANDERS|BERNARD SANDERS'|SANDERS'
WMPID1500,Shelley Moore Capito,Shelley Moore Capito is a Senator.,Shelley Moore Capito|Capito|Shelley Moore Capito's|Capito's|SHELLEY MOORE CAPITO|CAPITO|SHELLEY MOORE CAPITO'S|CAPITO'S
WMPID1501,Richard Shelby,Richard Shelby is a Senator.,Richard Shelby|Shelby|Richard Shelby's|Shelby's|RICHARD SHELBY|SHELBY|RICHARD SHELBY'S|SHELBY'S
WMPID1503,Dick Durbin,Dick Durbin is a Senator.,Dick Durbin|Durbin|Dick Durbin's|Durbin's|DICK DURBIN|DURBIN|DICK DURBIN'S|DURBIN'S
WMPID1504,Tammy Duckworth,Tammy Duckworth is a Democratic Senate candidate in Illinois.,Tammy Duckworth|Duckworth|Tammy Duckworth's|Duckworth's|TAMMY DUCKWORTH|DUCKWORTH|TAMMY DUCKWORTH'S|DUCKWORTH'S
WMPID1505,Todd Young,Todd Young is a Republican Senate candidate in Indiana.,Todd Young|Young|Todd Young's|Young's|TODD YOUNG|YOUNG|TODD YOUNG'S|YOUNG'S
WMPID1507,Vinny Mendoza,Vinny Mendoza is a Democratic Senate candidate in Louisiana.,Vinny Mendoza|Mendoza|Vinny Mendoza's|Mendoza's|VINNY MENDOZA|MENDOZA|VINNY MENDOZA'S|MENDOZA'S
WMPID1509,Benjamin Cardin,Benjamin Cardin is a Senator.,Benjamin Cardin|Cardin|Benjamin Cardin's|Cardin's|BENJAMIN CARDIN|CARDIN|BENJAMIN CARDIN'S|CARDIN'S
WMPID1510,Chris Van Hollen,Chris Van Hollen is a Democratic Senate candidate in Maryland.,Chris Van Hollen|Van Hollen|Chris Van Hollen's|Van Hollen's|CHRIS VAN HOLLEN|VAN HOLLEN|CHRIS VAN HOLLEN'S|VAN HOLLEN'S
WMPID1511,Susan Collins,Susan Collins is a Senator.,Susan Collins|Collins|Susan Collins'|Collins'|SUSAN COLLINS|COLLINS|SUSAN COLLINS'|COLLINS'
WMPID1512,Amy Klobuchar,Amy Klobuchar is a Senator.,Amy Klobuchar|Klobuchar|Amy Klobuchar's|Klobuchar's|AMY KLOBUCHAR|KLOBUCHAR|AMY KLOBUCHAR'S|KLOBUCHAR'S
WMPID1513,Jon Tester,Jon Tester is a Senator.,Jon Tester|Tester|Jon Tester's|Tester's|JON TESTER|TESTER|JON TESTER'S|TESTER'S
WMPID1514,Margaret Hassan,Margaret Hassan is a Democratic Senate candidate in New Hampshire.,Margaret Hassan|Hassan|Margaret Hassan's|Hassan's|MARGARET HASSAN|HASSAN|MARGARET HASSAN'S|HASSAN'S
WMPID1515,Robert Menendez,Robert Menendez is a Democratic candidate for the 8th District of New Jersey.,Robert Menendez|Menendez|Robert Menendez's|Menendez's|ROBERT MENENDEZ|MENENDEZ|ROBERT MENENDEZ'S|MENENDEZ'S
WMPID1516,Catherine Cortez Masto,Catherine Cortez Masto is a Democratic Senate candidate in Nevada.,Catherine Cortez Masto|Cortez Masto|Catherine Cortez Masto's|Cortez Masto's|CATHERINE CORTEZ MASTO|CORTEZ MASTO|CATHERINE CORTEZ MASTO'S|CORTEZ MASTO'S
WMPID1517,Sherrod Brown,Sherrod Brown is a Senator.,Sherrod Brown|Brown|Sherrod Brown's|Brown's|SHERROD BROWN|BROWN|SHERROD BROWN'S|BROWN'S
WMPID1518,Robert T. Murphy,Robert T. Murphy is a 3rd party Senate candidate in Oklahoma.,Robert T. Murphy|Murphy|Robert T. Murphy's|Murphy's|ROBERT T. MURPHY|MURPHY|ROBERT T. MURPHY'S|MURPHY'S
WMPID1519,Ron Wyden,Ron Wyden is a Democratic Senate candidate in Oregon.,Ron Wyden|Wyden|Ron Wyden's|Wyden's|RON WYDEN|WYDEN|RON WYDEN'S|WYDEN'S
WMPID1520,Robert Casey,Robert Casey is a Senator.,Robert Casey|Casey|Robert Casey's|Casey's|ROBERT CASEY|CASEY|ROBERT CASEY'S|CASEY'S
WMPID1521,Jack Reed,Jack Reed is a Senator.,Jack Reed|Reed|Jack Reed's|Reed's|JACK REED|REED|JACK REED'S|REED'S
WMPID1522,Sheldon Whitehouse,Sheldon Whitehouse is a Senator.,Sheldon Whitehouse|Whitehouse|Sheldon Whitehouse's|Whitehouse's|SHELDON WHITEHOUSE|WHITEHOUSE|SHELDON WHITEHOUSE'S|WHITEHOUSE'S
WMPID1524,Mark Warner,Mark Warner is a Senator.,Mark Warner|Warner|Mark Warner's|Warner's|MARK WARNER|WARNER|MARK WARNER'S|WARNER'S
WMPID1525,John Barrasso,John Barrasso is a Senator.,John Barrasso|Barrasso|John Barrasso's|Barrasso's|JOHN BARRASSO|BARRASSO|JOHN BARRASSO'S|BARRASSO'S
WMPID1526,Kyrsten Sinema,Kyrsten Sinema is a Senator.,Kyrsten Sinema|Sinema|Kyrsten Sinema's|Sinema's|KYRSTEN SINEMA|SINEMA|KYRSTEN SINEMA'S|SINEMA'S
WMPID1528,Thomas Carper,Thomas Carper is a Senator.,Thomas Carper|Carper|Thomas Carper's|Carper's|THOMAS CARPER|CARPER|THOMAS CARPER'S|CARPER'S
